"id","state","leaid","leaid_name","name_raw","name_clean","year","charter","salary"
"nj02150","nj","3404230","East Orange School District","Gloria Scott","gloria scott",2013,"No charter schools",NA
"nj02151","nj","3404230","East Orange School District","Gloria Scott","gloria scott",2014,"No charter schools",NA
"nj02152","nj","3404230","East Orange School District","Gloria Scott","gloria scott",2015,"No charter schools",NA
"nj02153","nj","3404230","East Orange School District","Gloria Watson","gloria watson",2016,"No charter schools",NA
"nj02154","nj","3404230","East Orange School District","Kevin West","kevin west",2017,"No charter schools",NA
"nj02155","nj","3404230","East Orange","WEST, KEVIN","kevin west",2019,"No charter schools",NA
"nj02156","nj","3404230","East Orange","WEST, KEVIN","kevin west",2020,"No charter schools",NA
"nj02157","nj","3404230","East Orange","Hasan, Abdulsaleem","abdulsaleem hasan",2021,"No charter schools",NA
"nj02158","nj","3404230","East Orange","Hasan, Abdulsaleem","abdulsaleem hasan",2022,"No charter schools",NA
"nj02159","nj","3404230","East Orange","Hasan, Abdulsaleem","abdulsaleem hasan",2023,"No charter schools",NA
"nj02160","nj","3404230","East Orange","Hasan, Abdulsaleem","abdulsaleem hasan",2024,"No charter schools",NA
"nj02161","nj","3404290","East Rutherford School District","Kenneth Rota","kenneth rota",2011,"No charter schools",NA
"nj02162","nj","3404290","East Rutherford School District","Gary Bowen","gary bowen",2012,"No charter schools",NA
"nj02163","nj","3404290","East Rutherford School District","Gary Bowen","gary bowen",2013,"No charter schools",NA
"nj02164","nj","3404290","East Rutherford School District","Joseph Abate","joseph abate",2014,"No charter schools",NA
"nj02165","nj","3404290","East Rutherford School District","Joseph Abate","joseph abate",2015,"No charter schools",NA
"nj02166","nj","3404290","East Rutherford School District","Giovanni Giancaspro","giovanni giancaspro",2016,"No charter schools",NA
"nj02167","nj","3404290","East Rutherford School District","GIOVANNI GIANCASPRO","giovanni giancaspro",2017,"No charter schools",NA
"nj02168","nj","3404290","East Rutherford Boro","Giancaspro,Giaovanni","giovanni giancaspro",2019,"No charter schools",NA
"nj02169","nj","3404290","East Rutherford Boro","Giancaspro,Giovanni","giovanni giancaspro",2020,"No charter schools",NA
"nj02170","nj","3404290","East Rutherford Boro","Giancaspro,giovanni","giovanni giancaspro",2021,"No charter schools",NA
"nj02171","nj","3404290","East Rutherford Boro","Giovanni Giancaspro","giovanni giancaspro",2022,"No charter schools",NA
"nj02172","nj","3404290","East Rutherford Boro","Giovanni Giancaspro","giovanni giancaspro",2023,"No charter schools",NA
"nj02173","nj","3404290","East Rutherford Boro","Giovanni Giancaspro","giovanni giancaspro",2024,"No charter schools",NA
"nj02174","nj","3404320","East Windsor Regional School District","EDWARD FORSTHOFFER","edward forsthoffer",2011,"No charter schools",NA
"nj02175","nj","3404320","East Windsor Regional School District","EDWARD FORSTHOFFER","edward forsthoffer",2012,"No charter schools",NA
"nj02176","nj","3404320","East Windsor Regional School District","EDWARD FORSTHOFFER","edward forsthoffer",2013,"No charter schools",NA
"nj02177","nj","3404320","East Windsor Regional School District","JAMES BAKER","james baker",2014,"No charter schools",NA
"nj02178","nj","3404320","East Windsor Regional School District","THOMAS GIALANELLA","thomas gialanella",2015,"No charter schools",NA
"nj02179","nj","3404320","East Windsor Regional School District","Richard Katz","richard katz",2016,"No charter schools",NA
"nj02180","nj","3404320","East Windsor Regional School District","Richard Katz","richard katz",2017,"No charter schools",NA
"nj02181","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2019,"No charter schools",NA
"nj02182","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2020,"No charter schools",NA
"nj02183","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2021,"No charter schools",NA
"nj02184","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2022,"No charter schools",NA
"nj02185","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2023,"No charter schools",NA
"nj02186","nj","3404320","East Windsor Regional","Mark Daniels","mark daniels",2024,"No charter schools",NA
"nj02187","nj","3404350","Eastampton Township School District","Robert Krastek","robert krastek",2011,"No charter schools",NA
"nj02188","nj","3404350","Eastampton Township School District","Robert Krastek","robert krastek",2012,"No charter schools",NA
"nj02189","nj","3404350","Eastampton Township School District","Robert Krastek","robert krastek",2013,"No charter schools",NA
"nj02190","nj","3404350","Eastampton Township School District","Robert Krastek","robert krastek",2014,"No charter schools",NA
"nj02191","nj","3404350","Eastampton Township School District","Robert Krastek","robert krastek",2015,"No charter schools",NA
"nj02192","nj","3404350","Eastampton Township School District","Ambrose Duckett III","ambrose duckett",2016,"No charter schools",NA
"nj02193","nj","3404350","Eastampton Township School District","Ambrose Duckett III","ambrose duckett",2017,"No charter schools",NA
"nj02194","nj","3404350","Eastampton Twp","Ambrose F. Duckett, III","ambrose duckett",2019,"No charter schools",NA
"nj02195","nj","3404350","Eastampton Twp","Ambrose F. Duckett, III","ambrose duckett",2020,"No charter schools",NA
"nj02196","nj","3404350","Eastampton Twp","Ambrose Duckett","ambrose duckett",2021,"No charter schools",NA
"nj02197","nj","3404350","Eastampton Twp","Ambrose Duckett","ambrose duckett",2022,"No charter schools",NA
"nj02198","nj","3404350","Eastampton Twp","Ambrose Duckett","ambrose duckett",2023,"No charter schools",NA
"nj02199","nj","3404350","Eastampton Twp","Ambrose Ducket","ambrose ducket",2024,"No charter schools",NA
"nj02200","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2011,"No charter schools",NA
"nj02201","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2012,"No charter schools",NA
"nj02202","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2013,"No charter schools",NA
"nj02203","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2014,"No charter schools",NA
"nj02204","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2015,"No charter schools",NA
"nj02205","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2016,"No charter schools",NA
"nj02206","nj","3404380","Eastern Camden County Regional School District","HAROLD MELLEBY","harold melleby",2017,"No charter schools",NA
"nj02207","nj","3404380","Eastern Camden County Reg","Dr. Harold Melleby","harold melleby",2019,"No charter schools",NA
"nj02208","nj","3404380","Eastern Camden County Reg","Robert Cloutier","robert cloutier",2020,"No charter schools",NA
"nj02209","nj","3404380","Eastern Camden County Reg","Robert Cloutier","robert cloutier",2021,"No charter schools",NA
"nj02210","nj","3404380","Eastern Camden County Reg","Robert Cloiutier","robert cloiutier",2022,"No charter schools",NA
"nj02211","nj","3404380","Eastern Camden County Reg","Robert Cloutier","robert cloutier",2023,"No charter schools",NA
"nj02212","nj","3404380","Eastern Camden County Reg","Robert Cloutier","robert cloutier",2024,"No charter schools",NA
"nj02213","nj","3404410","Eatontown Public Schools","Scott McCue","scott mccue",2011,"No charter schools",NA
"nj02214","nj","3404410","Eatontown Public Schools","Scott McCue","scott mccue",2012,"No charter schools",NA
"nj02215","nj","3404410","Eatontown Public Schools","Scott McCue","scott mccue",2013,"No charter schools",NA
"nj02216","nj","3404410","Eatontown Public School District","Scott McCue","scott mccue",2014,"No charter schools",NA
"nj02217","nj","3404410","Eatontown Public School District","Scott McCue","scott mccue",2015,"No charter schools",NA
"nj02218","nj","3404410","Eatontown Public School District","Scott McCue","scott mccue",2016,"No charter schools",NA
"nj02219","nj","3404410","Eatontown Public School District","Scott McCue","scott mccue",2017,"No charter schools",NA
"nj02220","nj","3404410","Eatontown Boro","Scott Mc Cue","scott mc cue",2019,"No charter schools",NA
"nj02221","nj","3404410","Eatontown Boro","Scott McCue","scott mccue",2020,"No charter schools",NA
"nj02222","nj","3404410","Eatontown Boro","Scott Mccue","scott mccue",2021,"No charter schools",NA
"nj02223","nj","3404410","Eatontown Boro","Scott Mccue","scott mccue",2022,"No charter schools",NA
"nj02224","nj","3404410","Eatontown Boro","Scott Mccue","scott mccue",2023,"No charter schools",NA
"nj02225","nj","3404410","Eatontown Boro","Scott Mccue","scott mccue",2024,"No charter schools",NA
"nj02226","nj","3404440","Edgewater School District","Lorraine Cella","lorraine cella",2011,"No charter schools",NA
"nj02227","nj","3404440","Edgewater School District","Lorraine Cella","lorraine cella",2012,"No charter schools",NA
"nj02228","nj","3404440","Edgewater School District","Lorraine Cella","lorraine cella",2013,"No charter schools",NA
"nj02229","nj","3404440","Edgewater School District","Kerry Postma","kerry postma",2014,"No charter schools",NA
"nj02230","nj","3404440","Edgewater School District","Kerry Postma","kerry postma",2015,"No charter schools",NA
"nj02231","nj","3404440","Edgewater School District","Kerry Postma","kerry postma",2016,"No charter schools",NA
"nj02232","nj","3404440","Edgewater School District","Kerry Postma","kerry postma",2017,"No charter schools",NA
"nj02233","nj","3404440","Edgewater Boro","KERRY POSTMA","kerry postma",2019,"No charter schools",NA
"nj02234","nj","3404440","Edgewater Boro","KERRY POSTMA","kerry postma",2020,"No charter schools",NA
"nj02235","nj","3404440","Edgewater Boro","Siobhan Tauchet","siobhan tauchet",2021,"No charter schools",NA
"nj02236","nj","3404440","Edgewater Boro","Siobhan Tauchert","siobhan tauchert",2022,"No charter schools",NA
"nj02237","nj","3404440","Edgewater Boro","Siobhan Tauchert","siobhan tauchert",2023,"No charter schools",NA
"nj02238","nj","3404440","Edgewater Boro","Siobhan Tauchert","siobhan tauchert",2024,"No charter schools",NA
"nj02239","nj","3404470","Edgewater Park Township","Scott Streckenbein","scott streckenbein",2011,"No charter schools",NA
"nj02240","nj","3404470","Edgewater Park Township","Cheryl Smith","cheryl smith",2012,"No charter schools",NA
"nj02241","nj","3404470","Edgewater Park Township","Cheryl Smith","cheryl smith",2013,"No charter schools",NA
"nj02242","nj","3404470","Edgewater Park Township School District","Roy Rakszawski","roy rakszawski",2014,"No charter schools",NA
"nj02243","nj","3404470","Edgewater Park Township School District","Roy Rakszawski","roy rakszawski",2015,"No charter schools",NA
"nj02244","nj","3404470","Edgewater Park Township School District","Roy Rakszawski","roy rakszawski",2016,"No charter schools",NA
"nj02245","nj","3404470","Edgewater Park Township School District","Roy Rakszawski","roy rakszawski",2017,"No charter schools",NA
"nj02246","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2019,"No charter schools",NA
"nj02247","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2020,"No charter schools",NA
"nj02248","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2021,"No charter schools",NA
"nj02249","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2022,"No charter schools",NA
"nj02250","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2023,"No charter schools",NA
"nj02251","nj","3404470","Edgewater Park Twp","Roy Rakszawski","roy rakszawski",2024,"No charter schools",NA
"nj02252","nj","3404500","Edison Township Public Schools","Richard O Malley","richard malley",2011,"No charter schools",NA
"nj02253","nj","3404500","Edison Township Public Schools","Richard O Malley","richard malley",2012,"No charter schools",NA
"nj02254","nj","3404500","Edison Township Public Schools","Richard O Malley","richard malley",2013,"No charter schools",NA
"nj02255","nj","3404500","Edison Township School District","Richard O Malley","richard malley",2014,"No charter schools",NA
"nj02256","nj","3404500","Edison Township School District","Richard O Malley","richard malley",2015,"No charter schools",NA
"nj02257","nj","3404500","Edison Township School District","Richard O Malley","richard malley",2016,"No charter schools",NA
"nj02258","nj","3404500","Edison Township School District","Richard O Malley","richard malley",2017,"No charter schools",NA
"nj02259","nj","3404500","Edison Twp","Paul Saxton","paul saxton",2019,"No charter schools",NA
"nj02260","nj","3404500","Edison Twp","Bernard Bragen","jr dr bernard bragen",2020,"No charter schools",NA
"nj02261","nj","3404500","Edison Twp","Bernard Bragen","jr dr bernard bragen",2021,"No charter schools",NA
"nj02262","nj","3404500","Edison Twp","Dr. Bernard Bragen, Jr.","jr dr bernard bragen",2022,"No charter schools",NA
"nj02263","nj","3404500","Edison Twp","Dr. Edward Aldarelli","edward aldarelli",2023,"No charter schools",NA
"nj02264","nj","3404500","Edison Twp","Dr. Edward Aldarelli","edward aldarelli",2024,"No charter schools",NA
"nj02265","nj","3404530","Egg Harbor City Board Of Education","John Gilly","john gilly",2011,"No charter schools",NA
"nj02266","nj","3404530","Egg Harbor City School District","John Gilly","john gilly",2012,"No charter schools",NA
"nj02267","nj","3404530","Egg Harbor City School District","John Gilly","john gilly",2013,"No charter schools",NA
"nj02268","nj","3404530","Egg Harbor City School District","Adrienne Shulby","adrienne shulby",2014,"No charter schools",NA
"nj02269","nj","3404530","Egg Harbor City School District","Adrienne Shulby","adrienne shulby",2015,"No charter schools",NA
"nj02270","nj","3404530","Egg Harbor City School District","Adrienne Shulby","adrienne shulby",2016,"No charter schools",NA
"nj02271","nj","3404530","Egg Harbor City School District","Adrienne Shulby","adrienne shulby",2017,"No charter schools",NA
"nj02272","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2019,"No charter schools",NA
"nj02273","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2020,"No charter schools",NA
"nj02274","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2021,"No charter schools",NA
"nj02275","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2022,"No charter schools",NA
"nj02276","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2023,"No charter schools",NA
"nj02277","nj","3404530","Egg Harbor City","Adrienne Shulby","adrienne shulby",2024,"No charter schools",NA
"nj02278","nj","3404560","Egg Harbor Township School District","Scott McCartney","scott mccartney",2011,"No charter schools",NA
"nj02279","nj","3404560","Egg Harbor Township School District","Scott McCartney","scott mccartney",2012,"No charter schools",NA
"nj02280","nj","3404560","Egg Harbor Township School District","Scott McCartney","scott mccartney",2013,"No charter schools",NA
"nj02281","nj","3404560","Egg Harbor Township School District","Scott McCartney","scott mccartney",2014,"No charter schools",NA
"nj02282","nj","3404560","Egg Harbor Township School District","Scott McCartney","scott mccartney",2015,"No charter schools",NA
"nj02283","nj","3404560","Egg Harbor Township School District","Fredrick Nickles","fredrick nickles",2016,"No charter schools",NA
"nj02284","nj","3404560","Egg Harbor Township School District","Kimberly Gruccio","kimberly gruccio",2017,"No charter schools",NA
"nj02285","nj","3404560","Egg Harbor Twp","Kimberly Gruccio","kimberly gruccio",2019,"No charter schools",NA
"nj02286","nj","3404560","Egg Harbor Twp","Kimberly Gruccio","kimberly gruccio",2020,"No charter schools",NA
"nj02287","nj","3404560","Egg Harbor Twp","Kimberly Gruccio","kimberly gruccio",2021,"No charter schools",NA
"nj02288","nj","3404560","Egg Harbor Twp","Kimberly Gruccio","kimberly gruccio",2022,"No charter schools",NA
"nj02289","nj","3404560","Egg Harbor Twp","Dr. Kimberly Gruccio","kimberly gruccio",2023,"No charter schools",NA
"nj02290","nj","3404560","Egg Harbor Twp","Dr. Kimberly Gruccio","kimberly gruccio",2024,"No charter schools",NA
"nj02291","nj","3404590","Elizabeth Public Schools","Pablo Munoz","pablo munoz",2011,"No charter schools",NA
"nj02292","nj","3404590","Elizabeth Public Schools","Pablo Munoz","pablo munoz",2012,"No charter schools",NA
"nj02293","nj","3404590","Elizabeth Public Schools","Pablo Munoz","pablo munoz",2013,"No charter schools",NA
"nj02294","nj","3404590","Elizabeth Public Schools","Olga Hugelmeyer","olga hugelmeyer",2014,"No charter schools",NA
"nj02295","nj","3404590","Elizabeth Public Schools","Olga Hugelmeyer","olga hugelmeyer",2015,"No charter schools",NA
"nj02296","nj","3404590","Elizabeth Public Schools","Olga Hugelmeyer","olga hugelmeyer",2016,"No charter schools",NA
"nj02297","nj","3404590","Elizabeth Public Schools","Olga Hugelmeyer","olga hugelmeyer",2017,"No charter schools",NA
"nj02298","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2019,"No charter schools",NA
"nj02299","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2020,"No charter schools",NA
"nj02300","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2021,"No charter schools",NA
"nj02301","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2022,"No charter schools",NA
"nj02302","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2023,"No charter schools",NA
"nj02303","nj","3404590","Elizabeth City","Olga Hugelmeyer","olga hugelmeyer",2024,"No charter schools",NA
"nj02304","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2011,"No charter schools",NA
"nj02305","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2012,"No charter schools",NA
"nj02306","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2013,"No charter schools",NA
"nj02307","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2014,"No charter schools",NA
"nj02308","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2015,"No charter schools",NA
"nj02309","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2016,"No charter schools",NA
"nj02310","nj","3404620","Elk Township School District","Piera Gravenor","piera gravenor",2017,"No charter schools",NA
"nj02311","nj","3404650","Elmer Borough Board Of Education","HENRY BERMANN","henry bermann",2011,"Not applicable",NA
"nj02312","nj","3404650","Elmer Borough Board Of Education","HENRY BERMANN","henry bermann",2012,"Not applicable",NA
"nj02313","nj","3404650","Elmer Borough Board Of Education","HENRY BERMANN","henry bermann",2013,"Not applicable",NA
"nj02314","nj","3404650","Elmer Borough School District","HENRY BERMANN","henry bermann",2014,"Not applicable",NA
"nj02315","nj","3404650","Elmer Borough School District","HENRY BERMANN","henry bermann",2015,"Not applicable",NA
"nj02316","nj","3404650","Elmer Borough School District","HENRY BERMANN","henry bermann",2016,"Not applicable",NA
"nj02317","nj","3404660","Elmwood Park Board Of Education","Richard Tomko","richard tomko",2011,"No charter schools",NA
"nj02318","nj","3404660","Elmwood Park Board Of Education","Richard Tomko","richard tomko",2012,"No charter schools",NA
"nj02319","nj","3404660","Elmwood Park Board Of Education","Richard Tomko","richard tomko",2013,"No charter schools",NA
"nj02320","nj","3404660","Elmwood Park School District","Richard Tomko","richard tomko",2014,"No charter schools",NA
"nj02321","nj","3404660","Elmwood Park School District","Anthony Grieco","anthony grieco",2015,"No charter schools",NA
"nj02322","nj","3404660","Elmwood Park School District","Anthony Grieco","anthony grieco",2016,"No charter schools",NA
"nj02323","nj","3404660","Elmwood Park School District","Anthony Grieco","anthony grieco",2017,"No charter schools",NA
"nj02324","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2019,"No charter schools",NA
"nj02325","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2020,"No charter schools",NA
"nj02326","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2021,"No charter schools",NA
"nj02327","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2022,"No charter schools",NA
"nj02328","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2023,"No charter schools",NA
"nj02329","nj","3404660","Elmwood Park","Anthony Iachetti","anthony iachetti",2024,"No charter schools",NA
"nj02330","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2011,"No charter schools",NA
"nj02331","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2012,"No charter schools",NA
"nj02332","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2013,"No charter schools",NA
"nj02333","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2014,"No charter schools",NA
"nj02334","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2015,"No charter schools",NA
"nj02335","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2016,"No charter schools",NA
"nj02336","nj","3404680","Elsinboro Township School District","Constance McAllister","constance mcallister",2017,"No charter schools",NA
"nj02337","nj","3404680","Elsinboro Twp","Constance McAllister","constance mcallister",2019,"No charter schools",NA
"nj02338","nj","3404680","Elsinboro Twp","Constance McAllister","constance mcallister",2020,"No charter schools",NA
"nj02339","nj","3404680","Elsinboro Twp","Constance Mcallister","constance mcallister",2021,"No charter schools",NA
"nj02340","nj","3404680","Elsinboro Twp","Constance Mcallister","constance mcallister",2022,"No charter schools",NA
"nj02341","nj","3404680","Elsinboro Twp","Laural Kretzer","laural kretzer",2023,"No charter schools",NA
"nj02342","nj","3404680","Elsinboro Twp","Laural Kretzer","laural kretzer",2024,"No charter schools",NA
"nj02343","nj","3404710","Emerson Public Schools","Philip Nisonoff","philip nisonoff",2011,"No charter schools",NA
"nj02344","nj","3404710","Emerson Public Schools","Philip Nisonoff","philip nisonoff",2012,"No charter schools",NA
"nj02345","nj","3404710","Emerson Public Schools","Philip Nisonoff","philip nisonoff",2013,"No charter schools",NA
"nj02346","nj","3404710","Emerson Public School District","Brian Gatens","brian gatens",2014,"No charter schools",NA
"nj02347","nj","3404710","Emerson Public School District","Brian Gatens","brian gatens",2015,"No charter schools",NA
"nj02348","nj","3404710","Emerson Public School District","Brian Gatens","brian gatens",2016,"No charter schools",NA
"nj02349","nj","3404710","Emerson Public School District","Brian Gatens","brian gatens",2017,"No charter schools",NA
"nj02350","nj","3404710","Emerson Boro","Dr. Brian Gatens","brian gatens",2019,"No charter schools",NA
"nj02351","nj","3404710","Emerson Boro","Dr. Brian Gatens","brian gatens",2020,"No charter schools",NA
"nj02352","nj","3404710","Emerson Boro","Dr. Brian Gatens","brian gatens",2021,"No charter schools",NA
"nj02353","nj","3404710","Emerson Boro","Dr. Brian Gatesn","brian gatesn",2022,"No charter schools",NA
"nj02354","nj","3404710","Emerson Boro","Dr. Brian Gatens","brian gatens",2023,"No charter schools",NA
"nj02355","nj","3404710","Emerson Boro","Dr. Philip Nisonoff","philip nisonoff",2024,"No charter schools",NA
"nj02356","nj","3404740","Englewood Public School District","Donald Carlisle","donald carlisle",2011,"No charter schools",NA
"nj02357","nj","3404740","Englewood Public School District","Donald Carlisle","donald carlisle",2012,"No charter schools",NA
"nj02358","nj","3404740","Englewood Public School District","Donald Carlisle","donald carlisle",2013,"No charter schools",NA
"nj02359","nj","3404740","Englewood Public School District","Michael Roth","michael roth",2014,"No charter schools",NA
"nj02360","nj","3404740","Englewood Public School District","Michelle James","michelle james",2015,"No charter schools",NA
"nj02361","nj","3404740","Englewood Public School District","Robert Kravitz","robert kravitz",2016,"No charter schools",NA
"nj02362","nj","3404740","Englewood Public School District","Robert Kravitz","robert kravitz",2017,"No charter schools",NA
"nj02363","nj","3404740","Englewood City","Robert Kravitz","robert kravitz",2019,"No charter schools",NA
"nj02364","nj","3404740","Englewood City","Robert Kravitz","robert kravitz",2020,"No charter schools",NA
"nj02365","nj","3404740","Englewood City","Robert Kravitz","robert kravitz",2021,"No charter schools",NA
"nj02366","nj","3404740","Englewood City","Ronald Bolandi","ronald bolandi",2022,"No charter schools",NA
"nj02367","nj","3404740","Englewood City","Jennifer Sifuentes","jennifer sifuentes",2023,"No charter schools",NA
"nj02368","nj","3404740","Englewood City","Dr Marney Hazelton","marney hazelton",2024,"No charter schools",NA
"nj02369","nj","3404770","Englewood Cliffs Public Schools","Dominic Mucci","dominic mucci",2011,"No charter schools",NA
"nj02370","nj","3404770","Englewood Cliffs Public Schools","Dominic Mucci","dominic mucci",2012,"No charter schools",NA
"nj02371","nj","3404770","Englewood Cliffs Public Schools","Dominic Mucci","dominic mucci",2013,"No charter schools",NA
"nj02372","nj","3404770","Englewood Cliffs School District","Robert Kravitz","robert kravitz",2014,"No charter schools",NA
"nj02373","nj","3404770","Englewood Cliffs School District","Robert Kravitz","robert kravitz",2015,"No charter schools",NA
"nj02374","nj","3404770","Englewood Cliffs School District","Jennifer Brower","jennifer brower",2016,"No charter schools",NA
"nj02375","nj","3404770","Englewood Cliffs School District","Jennifer Brower","jennifer brower",2017,"No charter schools",NA
"nj02376","nj","3404770","Englewood Cliffs Boro","Jennifer Brower","jennifer brower",2019,"No charter schools",NA
"nj02377","nj","3404770","Englewood Cliffs Boro","Jennifer Brower","jennifer brower",2020,"No charter schools",NA
"nj02378","nj","3404770","Englewood Cliffs Boro","Jennifer Brower","jennifer brower",2021,"No charter schools",NA
"nj02379","nj","3404770","Englewood Cliffs Boro","Dr. Jennifer Brower","jennifer brower",2022,"No charter schools",NA
"nj02380","nj","3404770","Englewood Cliffs Boro","Jennifer Brower","jennifer brower",2023,"No charter schools",NA
"nj02381","nj","3404770","Englewood Cliffs Boro","Jennifer Brower","jennifer brower",2024,"No charter schools",NA
"nj02382","nj","3404800","Essex County Vocational Technical Schools","Michael Pennella","michael pennella",2011,"No charter schools",NA
"nj02383","nj","3404800","Essex County Vocational Technical Schools","Michael Pennella","michael pennella",2012,"No charter schools",NA
"nj02384","nj","3404800","Essex County Vocational Technical Schools","Michael Pennella","michael pennella",2013,"No charter schools",NA
"nj02385","nj","3404800","Essex County Vocational Technical Schools","Frank Cocchiola","frank cocchiola",2014,"No charter schools",NA
"nj02386","nj","3404800","Essex County Vocational Technical Schools","James Pedersen","james pedersen",2015,"No charter schools",NA
"nj02387","nj","3404800","Essex County Vocational Technical School District","James Pedersen","james pedersen",2016,"No charter schools",NA
"nj02388","nj","3404800","Essex County Vocational Technical School District","James Pedersen","james pedersen",2017,"No charter schools",NA
"nj02389","nj","3404800","Essex Co Voc-Tech","JAMES PEDERSEN","james pedersen",2020,"No charter schools",NA
"nj02390","nj","3404800","Essex Co Voc-Tech","James Pedersen","james pedersen",2021,"No charter schools",NA
"nj02391","nj","3404800","Essex Co Voc-Tech","James Pedersen","james pedersen",2022,"No charter schools",NA
"nj02392","nj","3404800","Essex Co Voc-Tech","James Pedersen","james pedersen",2023,"No charter schools",NA
"nj02393","nj","3404800","Essex Co Voc-Tech","James Pedersen","james pedersen",2024,"No charter schools",NA
"nj02394","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2011,"No charter schools",NA
"nj02395","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2012,"No charter schools",NA
"nj02396","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2013,"No charter schools",NA
"nj02397","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2014,"No charter schools",NA
"nj02398","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2015,"No charter schools",NA
"nj02399","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2016,"No charter schools",NA
"nj02400","nj","3404830","Essex Fells School District","MICHELLE GADALETA","michelle gadaleta",2017,"No charter schools",NA
"nj02401","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2019,"No charter schools",NA
"nj02402","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2020,"No charter schools",NA
"nj02403","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2021,"No charter schools",NA
"nj02404","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2022,"No charter schools",NA
"nj02405","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2023,"No charter schools",NA
"nj02406","nj","3404830","Essex Fells Boro","Michelle V. Gadaleta","michelle gadaleta",2024,"No charter schools",NA
"nj02407","nj","3404860","Estell Manor City School","Bruce Greenfield","bruce greenfield",2011,"No charter schools",NA
"nj02408","nj","3404860","Estell Manor City School District","Bruce Greenfield","bruce greenfield",2012,"No charter schools",NA
"nj02409","nj","3404860","Estell Manor City School District","Bruce Greenfield","bruce greenfield",2013,"No charter schools",NA
"nj02410","nj","3404860","Estell Manor City School District","Noelle Jacquelin","noelle jacquelin",2014,"No charter schools",NA
"nj02411","nj","3404860","Estell Manor City School District","Noelle Jacquelin","noelle jacquelin",2015,"No charter schools",NA
